orderid,date,status,qty,amount,currency,b2b
402-6214278-5833114,2022-04-29,Shipped,1,435.0,INR,False
403-6890379-1481115,2022-04-29,Shipped,1,442.0,INR,False
406-9419237-9193910,2022-04-29,Shipped,1,725.0,INR,False
408-2767388-5777151,2022-04-29,Shipped - Delivered to Buyer,1,771.0,INR,False
402-7104637-0484366,2022-04-29,Shipped,1,791.0,INR,False
402-9795536-9129129,2022-04-29,Shipped - Delivered to Buyer,1,574.0,INR,False
402-5604624-3215528,2022-04-29,Shipped,1,540.0,INR,False
402-5604624-3215528,2022-04-29,Shipped,1,487.0,INR,False
408-9823927-1281934,2022-04-29,Shipped,1,432.0,INR,False
408-9823927-1281934,2022-04-29,Shipped,1,635.0,INR,False
171-7277647-9225128,2022-04-29,Shipped,1,1099.0,INR,False
405-4593927-0000328,2022-04-29,Shipped,1,1099.0,INR,False
407-7772023-2425157,2022-04-29,Shipped,1,319.0,INR,False
404-8572193-2839561,2022-04-29,Shipped,1,442.0,INR,False
402-4471131-3816330,2022-04-29,Cancelled,0,336.19,INR,False
407-6939089-1537123,2022-04-29,Shipped,1,458.0,INR,False
404-6948545-7291516,2022-04-29,Shipped,1,487.0,INR,False
403-4042666-2601108,2022-04-29,Cancelled,0,568.57,INR,False
408-0258173-9179518,2022-04-29,Shipped - Delivered to Buyer,1,363.0,INR,False
404-1106988-6666746,2022-04-29,Shipped - Delivered to Buyer,1,568.0,INR,False
405-5194612-0481955,2022-04-29,Shipped - Delivered to Buyer,1,432.0,INR,False
404-2236859-4034766,2022-04-29,Shipped,1,376.0,INR,False
403-4728291-6201133,2022-04-29,Shipped,1,399.0,INR,False
171-4829759-7276307,2022-04-29,Shipped,1,666.0,INR,False
407-0501514-9592363,2022-04-29,Shipped,1,442.0,INR,False
408-0235623-6777169,2022-04-29,Shipped,1,568.0,INR,False
405-1911136-0410760,2022-04-29,Shipped - Delivered to Buyer,1,759.0,INR,True
408-7948290-3641905,2022-04-29,Cancelled,1,363.0,INR,False
406-4536313-6390763,2022-04-29,Shipped - Delivered to Buyer,1,744.0,INR,False
407-2477720-4469923,2022-04-29,Cancelled,0,622.86,INR,False
171-9945479-3693938,2022-04-29,Shipped,1,459.0,INR,False
171-4231942-4178761,2022-04-29,Shipped,1,459.0,INR,False
171-4231942-4178761,2022-04-29,Shipped,1,459.0,INR,False
406-0057063-9484315,2022-04-29,Shipped - Delivered to Buyer,1,690.0,INR,False
402-6811711-0713128,2022-04-29,Shipped,1,487.0,INR,False
171-3735683-9566761,2022-04-29,Shipped,1,435.0,INR,False
402-8444832-4083501,2022-04-29,Shipped,1,1099.0,INR,False
403-3814361-9265146,2022-04-29,Shipped,1,387.0,INR,False
171-7911311-2466767,2022-04-29,Shipped - Delivered to Buyer,1,995.0,INR,False
402-4125117-0933108,2022-04-29,Shipped,1,393.0,INR,False
402-6565072-3701912,2022-04-29,Cancelled,0,662.86,INR,False
408-3167600-0543567,2022-04-29,Shipped - Delivered to Buyer,1,1173.0,INR,False
408-2445256-0558714,2022-04-29,Shipped - Delivered to Buyer,1,568.0,INR,False
406-4656922-1320367,2022-04-29,Shipped,1,635.0,INR,False
404-0260831-4696339,2022-04-29,Shipped,1,399.0,INR,False
408-5058740-6158755,2022-04-29,Shipped,1,666.0,INR,False
403-0566843-2040329,2022-04-29,Shipped - Delivered to Buyer,1,680.0,INR,False
407-3625094-6531543,2022-04-29,Shipped,1,329.0,INR,False
405-3199110-8543516,2022-04-29,Shipped,1,406.0,INR,False
171-9446158-9170726,2022-04-29,Shipped,1,599.0,INR,False
403-6039515-6350739,2022-04-29,Shipped,1,744.0,INR,False
171-8998979-4555540,2022-04-29,Shipped,1,563.0,INR,False
408-3023236-1263553,2022-04-29,Shipped - Delivered to Buyer,1,499.0,INR,False
405-4024381-8213142,2022-04-29,Shipped,1,487.0,INR,False
402-7594568-6797168,2022-04-29,Shipped,1,612.0,INR,False
402-7002521-4403512,2022-04-29,Shipped,1,463.0,INR,False
403-4911240-1824344,2022-04-29,Cancelled,0,568.57,INR,False
171-9463409-0530732,2022-04-29,Shipped,1,496.0,INR,False
404-6327327-5317931,2022-04-29,Shipped,1,399.0,INR,False
404-4580833-2024355,2022-04-29,Shipped - Delivered to Buyer,1,449.0,INR,False
402-8726245-7973149,2022-04-29,Cancelled,1,788.0,INR,False
402-8086196-7793156,2022-04-29,Cancelled,0,604.76,INR,False
406-2888190-8554707,2022-04-29,Shipped,1,399.0,INR,False
171-1028074-1107529,2022-04-29,Shipped - Delivered to Buyer,1,432.0,INR,False
402-4442029-9654749,2022-04-29,Shipped,1,1112.0,INR,False
171-9971867-0049912,2022-04-29,Shipped,1,376.0,INR,True
404-9369285-1714733,2022-04-29,Shipped - Delivered to Buyer,1,459.0,INR,False
407-7104141-8322721,2022-04-29,Shipped,1,442.0,INR,False
408-4941904-5086712,2022-04-29,Cancelled,1,597.0,INR,False
402-7058104-9370726,2022-04-29,Shipped - Returned to Seller,1,518.0,INR,False
405-9357365-6048342,2022-04-29,Shipped,1,432.0,INR,False
405-9030073-4428309,2022-04-29,Shipped,1,1338.0,INR,False
403-8567541-1385124,2022-04-29,Shipped - Delivered to Buyer,1,299.0,INR,False
402-7841454-0043535,2022-04-29,Cancelled,1,1112.0,INR,False
171-4970874-2361921,2022-04-29,Shipped,1,1299.0,INR,False
407-7536707-9641158,2022-04-29,Shipped,1,744.0,INR,False
171-8026246-2244339,2022-04-29,Shipped,1,368.0,INR,False
407-5512922-1017131,2022-04-29,Shipped,1,824.0,INR,False
404-4850852-1051543,2022-04-29,Shipped,1,968.0,INR,False
408-9338456-3970718,2022-04-29,Shipped,1,0.0,INR,False
171-0998262-4009138,2022-04-29,Shipped,1,916.0,INR,False
407-6464371-4721948,2022-04-29,Shipped - Delivered to Buyer,1,363.0,INR,False
407-6464371-4721948,2022-04-29,Shipped - Delivered to Buyer,1,353.0,INR,False
407-1106081-8339549,2022-04-29,Shipped,1,819.0,INR,True
406-4272047-6672315,2022-04-29,Shipped,1,487.0,INR,False
407-8750750-9600320,2022-04-29,Cancelled,1,685.0,INR,False
405-5971645-4953925,2022-04-29,Shipped,1,1133.0,INR,False
404-1287419-5957960,2022-04-29,Shipped,1,696.0,INR,False
404-9086564-6185934,2022-04-29,Shipped - Delivered to Buyer,1,534.0,INR,False
407-7730882-3240332,2022-04-29,Shipped,1,352.0,INR,False
171-9998126-0070740,2022-04-29,Shipped,1,744.0,INR,False
404-8075078-6920308,2022-04-29,Cancelled,0,568.57,INR,False
408-6470580-6185147,2022-04-29,Shipped,1,597.0,INR,False
406-3317906-1411501,2022-04-29,Shipped - Delivered to Buyer,1,666.0,INR,False
407-4856709-0217915,2022-04-29,Cancelled,0,568.57,INR,False
402-1425273-5885106,2022-04-29,Shipped,1,788.0,INR,False
405-0182533-8089922,2022-04-29,Shipped,1,487.0,INR,False
407-2693089-2273915,2022-04-29,Shipped,1,1221.0,INR,False
408-4323490-4065148,2022-04-29,Shipped,1,1112.0,INR,False
408-4155887-9750743,2022-04-29,Cancelled,0,995.54,INR,False
404-6180783-0232335,2022-04-29,Shipped,1,353.0,INR,False
404-6180783-0232335,2022-04-29,Shipped,1,597.0,INR,False
403-9386438-5021104,2022-04-29,Shipped,1,1432.0,INR,False
402-9940699-5926750,2022-04-29,Shipped - Delivered to Buyer,1,342.0,INR,False
405-1474158-3832363,2022-04-29,Shipped,1,399.0,INR,False
405-1474158-3832363,2022-04-29,Shipped,1,399.0,INR,False
408-5930316-1228344,2022-04-29,Shipped,1,1140.0,INR,False
407-2411763-9743510,2022-04-29,Cancelled,0,460.95,INR,False
408-9153542-6724360,2022-04-29,Shipped,1,635.0,INR,False
407-7334254-3440338,2022-04-29,Shipped,1,807.0,INR,False
407-8528351-1532307,2022-04-29,Shipped,1,477.0,INR,False
407-0957001-3853104,2022-04-29,Cancelled,0,568.57,INR,False
408-7916864-8557952,2022-04-29,Shipped - Delivered to Buyer,1,406.0,INR,False
402-7777726-3004319,2022-04-29,Shipped,1,376.0,INR,False
403-5858803-4786741,2022-04-29,Shipped,1,825.0,INR,False
408-6560316-4326758,2022-04-29,Shipped,1,0.0,INR,False
405-8943141-4225168,2022-04-29,Cancelled,0,686.67,INR,False
171-3784767-6075547,2022-04-29,Shipped,1,788.0,INR,False
403-8689214-5984333,2022-04-29,Shipped,1,478.0,INR,False
402-2379252-5068345,2022-04-29,Shipped,1,744.0,INR,False
402-9359174-3933911,2022-04-29,Shipped,1,487.0,INR,False
171-6463386-7040352,2022-04-29,Shipped - Delivered to Buyer,1,280.0,INR,False
408-6349629-6849931,2022-04-29,Shipped - Delivered to Buyer,1,518.0,INR,False
403-2598539-6705919,2022-04-29,Shipped - Delivered to Buyer,1,654.0,INR,False
404-0814480-8157169,2022-04-29,Shipped,1,399.0,INR,False
404-0814480-8157169,2022-04-29,Shipped,0,568.57,INR,False
406-1719672-6593146,2022-04-29,Shipped,1,319.0,INR,False
406-1719672-6593146,2022-04-29,Shipped,1,788.0,INR,False
404-0648048-1547512,2022-04-29,Shipped,1,597.0,INR,False
404-6187428-2677125,2022-04-29,Shipped,1,696.0,INR,False
405-9529745-2486767,2022-04-29,Shipped - Delivered to Buyer,1,518.0,INR,False
403-0640960-1142743,2022-04-29,Shipped,1,968.0,INR,False
171-4908756-6825934,2022-04-29,Shipped,1,453.0,INR,False
402-6242660-3791507,2022-04-29,Shipped,1,744.0,INR,False
408-3963956-9054738,2022-04-29,Shipped - Delivered to Buyer,1,360.0,INR,False
403-5592001-5944335,2022-04-29,Shipped,1,329.0,INR,False
405-5241900-5429900,2022-04-29,Cancelled,0,568.57,INR,False
402-0304643-8113910,2022-04-29,Cancelled,0,358.1,INR,False
405-0857013-6017959,2022-04-29,Shipped - Delivered to Buyer,1,725.0,INR,False
403-6813931-5191540,2022-04-29,Shipped,1,471.0,INR,False
408-9167279-8113927,2022-04-29,Cancelled,0,1143.75,INR,False
408-8969729-2665919,2022-04-29,Cancelled,1,665.0,INR,False
406-2764296-9821964,2022-04-29,Shipped,1,888.0,INR,False
407-5549009-7693120,2022-04-29,Shipped,1,1115.0,INR,False
402-6166936-1377140,2022-04-29,Shipped,1,597.0,INR,False
406-7177329-9256321,2022-04-29,Shipped - Delivered to Buyer,1,295.0,INR,False
406-3022144-5742705,2022-04-29,Shipped,1,399.0,INR,False
408-5501152-0064344,2022-04-29,Shipped - Delivered to Buyer,1,1163.0,INR,True
408-5501152-0064344,2022-04-29,Shipped - Delivered to Buyer,1,563.0,INR,True
402-7108767-7365115,2022-04-29,Shipped - Delivered to Buyer,1,696.0,INR,False
402-4461977-9541920,2022-04-29,Shipped,1,635.0,INR,False
402-4461977-9541920,2022-04-29,Shipped,1,511.0,INR,False
402-4461977-9541920,2022-04-29,Shipped,1,654.0,INR,False
402-4473697-3563515,2022-04-29,Cancelled,1,399.0,INR,False
404-0186996-2812338,2022-04-29,Shipped,1,399.0,INR,False
408-3958366-2477132,2022-04-29,Cancelled,1,665.0,INR,False
171-7877406-4080317,2022-04-29,Shipped,1,399.0,INR,False
171-0594005-6259502,2022-04-29,Shipped - Delivered to Buyer,1,442.0,INR,False
404-5259816-3691561,2022-04-29,Shipped,1,533.0,INR,False
408-4158189-1389110,2022-04-29,Shipped,1,626.0,INR,False
406-5173980-7285129,2022-04-29,Shipped,1,487.0,INR,False
402-9275763-3353164,2022-04-29,Shipped - Delivered to Buyer,1,548.0,INR,False
405-2447418-1302765,2022-04-29,Shipped,1,852.0,INR,False
403-4947842-9768365,2022-04-29,Shipped - Delivered to Buyer,1,568.0,INR,False
403-0084276-9623557,2022-04-29,Shipped - Delivered to Buyer,1,363.0,INR,False
408-9838846-5067523,2022-04-29,Shipped,1,0.0,INR,False
408-9033203-1170738,2022-04-29,Shipped,1,487.0,INR,False
407-5144163-4853961,2022-04-29,Shipped,1,824.0,INR,False
402-9878967-6551549,2022-04-29,Shipped - Delivered to Buyer,1,1099.0,INR,False
402-2573930-5508359,2022-04-29,Shipped,1,788.0,INR,False
402-3372886-8299535,2022-04-29,Shipped,1,582.0,INR,False
403-2652616-1576356,2022-04-29,Cancelled,1,665.0,INR,False
403-2651795-0621911,2022-04-29,Cancelled,0,1143.75,INR,False
403-8574107-0070701,2022-04-29,Shipped,1,487.0,INR,False
403-2971736-0791568,2022-04-29,Shipped,1,788.0,INR,False
406-9309540-1674740,2022-04-29,Shipped,1,571.0,INR,False
171-2782023-5710711,2022-04-29,Shipped,1,744.0,INR,False
171-3740843-6733149,2022-04-29,Shipped,1,824.0,INR,False
171-0600216-6049127,2022-04-29,Shipped - Delivered to Buyer,1,824.0,INR,False
406-0275187-8372320,2022-04-29,Shipped - Delivered to Buyer,1,563.0,INR,False
406-0275187-8372320,2022-04-29,Shipped - Delivered to Buyer,1,852.0,INR,False
408-3168100-6610710,2022-04-29,Shipped,1,599.0,INR,False
408-1217089-2244309,2022-04-29,Shipped - Delivered to Buyer,1,801.0,INR,False
171-4005053-3239545,2022-04-29,Shipped,1,376.0,INR,False
171-3491566-9669144,2022-04-29,Shipped - Delivered to Buyer,1,791.0,INR,False
403-2803671-6238713,2022-04-29,Shipped,1,725.0,INR,False
405-2159152-3337909,2022-04-29,Shipped,1,375.0,INR,False
405-1225639-2741916,2022-04-29,Shipped - Delivered to Buyer,1,477.0,INR,False
406-6966044-4338762,2022-04-29,Shipped,1,654.0,INR,False
402-1126686-2117168,2022-04-29,Shipped - Delivered to Buyer,1,363.0,INR,False
404-1367077-3327511,2022-04-29,Shipped,1,399.0,INR,False
171-1613026-8304303,2022-04-29,Shipped - Delivered to Buyer,1,353.0,INR,False
407-6913990-5925937,2022-04-29,Shipped,1,654.0,INR,False
405-5116033-4464342,2022-04-29,Shipped - Delivered to Buyer,1,548.0,INR,False
406-2913349-8710757,2022-04-29,Shipped - Delivered to Buyer,1,791.0,INR,False
406-7344016-6445153,2022-04-29,Shipped - Delivered to Buyer,1,1186.0,INR,False
405-9610502-5861920,2022-04-29,Shipped - Delivered to Buyer,1,1099.0,INR,False
407-9947638-8615546,2022-04-29,Shipped - Delivered to Buyer,1,568.0,INR,False
171-9552812-7168342,2022-04-29,Shipped,1,499.0,INR,False
403-7726259-5563500,2022-04-29,Shipped - Delivered to Buyer,1,859.0,INR,False
402-4893218-0589126,2022-04-29,Shipped - Returned to Seller,1,399.0,INR,False
171-1478634-1301153,2022-04-29,Shipped,1,759.0,INR,False
171-0169810-1362770,2022-04-29,Shipped,1,660.0,INR,False
171-0169810-1362770,2022-04-29,Shipped,1,399.0,INR,False
405-8304079-1896309,2022-04-29,Shipped,1,399.0,INR,False
408-1948172-2116302,2022-04-29,Shipped - Delivered to Buyer,1,0.0,INR,False
404-4457030-2345118,2022-04-29,Shipped,1,449.0,INR,False
171-2897220-4114755,2022-04-29,Shipped,1,788.0,INR,False
403-4680829-7489913,2022-04-29,Shipped,1,788.0,INR,False
407-6254003-5107513,2022-04-29,Shipped,1,1213.0,INR,False
402-4282286-9530767,2022-04-29,Shipped,1,399.0,INR,False
403-8985642-1548358,2022-04-29,Shipped,1,1099.0,INR,False
408-9298258-4808330,2022-04-29,Shipped,1,399.0,INR,False
405-9280619-7009149,2022-04-29,Shipped,1,399.0,INR,False
406-8319499-6017965,2022-04-29,Shipped,1,696.0,INR,False
402-4386195-1801139,2022-04-29,Shipped - Delivered to Buyer,1,495.0,INR,False
402-1230289-9483549,2022-04-29,Shipped,1,399.0,INR,False
403-7300419-3581921,2022-04-29,Shipped,1,665.0,INR,False
403-6401683-7695522,2022-04-29,Shipped,1,1648.0,INR,False
408-3905352-1044352,2022-04-29,Shipped - Delivered to Buyer,1,487.0,INR,False
404-5914935-6357943,2022-04-29,Shipped - Delivered to Buyer,1,1149.0,INR,False
403-8388360-8813924,2022-04-29,Shipped,1,1186.0,INR,False
406-2112806-6712354,2022-04-29,Shipped,1,599.0,INR,False
171-8841299-2917919,2022-04-29,Shipped,1,685.0,INR,False
404-9917865-9936362,2022-04-29,Shipped,1,459.0,INR,False
404-1174106-5017938,2022-04-29,Shipped,1,399.0,INR,False
406-8355257-8200337,2022-04-29,Shipped,1,1593.0,INR,True
406-7000104-9425902,2022-04-29,Shipped,1,1146.0,INR,True
407-9104172-3413109,2022-04-29,Shipped,1,665.0,INR,False
404-8091932-3273966,2022-04-29,Shipped,1,399.0,INR,False
405-9961160-9721128,2022-04-29,Cancelled,0,734.29,INR,False
405-9290919-2590717,2022-04-29,Shipped,1,442.0,INR,False
408-0234523-1281124,2022-04-29,Shipped,1,435.0,INR,False
402-3267407-0465948,2022-04-29,Cancelled,0,313.33,INR,False
405-4607483-1903525,2022-04-29,Shipped,1,280.0,INR,False
405-4434560-9831534,2022-04-29,Shipped - Delivered to Buyer,1,280.0,INR,False
171-6431099-7662756,2022-04-29,Shipped - Delivered to Buyer,1,517.0,INR,False
405-6254396-5851529,2022-04-29,Shipped,1,471.0,INR,False
402-8931875-6856333,2022-04-29,Shipped - Delivered to Buyer,1,575.0,INR,False
406-4520761-3271551,2022-04-29,Shipped,1,889.0,INR,False
406-4217845-3431527,2022-04-29,Cancelled,1,696.0,INR,False
405-6588452-5432363,2022-04-29,Shipped - Delivered to Buyer,1,968.0,INR,False
404-0670600-6573131,2022-04-29,Shipped,1,499.0,INR,False
404-5514545-2237903,2022-04-29,Cancelled,1,518.0,INR,False
406-2045934-1004316,2022-04-29,Shipped,1,721.0,INR,False
406-5458702-7025966,2022-04-29,Shipped - Delivered to Buyer,1,487.0,INR,False
402-0526211-6588354,2022-04-29,Shipped,1,353.0,INR,False
406-1651422-6048366,2022-04-29,Shipped,1,635.0,INR,False
404-1164980-0743548,2022-04-29,Shipped,1,1186.0,INR,False
408-8592242-4689925,2022-04-29,Cancelled,1,653.0,INR,False
406-1437794-8030720,2022-04-29,Shipped,1,499.0,INR,False
403-0004473-6389139,2022-04-29,Cancelled,1,1556.0,INR,False
171-0880276-6498709,2022-04-29,Shipped,1,376.0,INR,False
171-2462123-7069957,2022-04-28,Cancelled,0,568.57,INR,False
404-7443619-0957909,2022-04-28,Shipped,1,950.0,INR,False
403-9270227-0071534,2022-04-28,Shipped,1,788.0,INR,False
405-6229345-6237143,2022-04-28,Shipped,1,666.0,INR,False
404-9965747-0974710,2022-04-28,Shipped,1,295.0,INR,False
404-2978061-6981140,2022-04-28,Shipped - Delivered to Buyer,1,487.0,INR,False
404-2978061-6981140,2022-04-28,Shipped - Delivered to Buyer,1,478.0,INR,False
404-3900344-0708318,2022-04-28,Shipped,1,939.0,INR,False
406-7912142-7944357,2022-04-28,Shipped,1,852.0,INR,False
404-4492242-5541963,2022-04-28,Shipped,1,376.0,INR,False
171-7727765-4369962,2022-04-28,Shipped,1,666.0,INR,False
402-1923558-1339568,2022-04-28,Shipped,1,666.0,INR,False
406-4730085-5853108,2022-04-28,Shipped - Delivered to Buyer,1,329.0,INR,False
404-1190035-3868339,2022-04-28,Shipped,1,523.0,INR,False
408-8822466-2349902,2022-04-28,Shipped,1,1146.0,INR,False
406-7018146-0365938,2022-04-28,Shipped - Delivered to Buyer,1,859.0,INR,False
406-0214474-1670742,2022-04-28,Shipped,1,788.0,INR,False
406-0214474-1670742,2022-04-28,Shipped,1,791.0,INR,False
402-1632400-3825120,2022-04-28,Cancelled,1,475.0,INR,False
406-1502574-7093952,2022-04-28,Shipped,1,696.0,INR,False
404-9553152-9198744,2022-04-28,Shipped - Delivered to Buyer,1,911.0,INR,False
402-7269915-5181158,2022-04-28,Shipped - Delivered to Buyer,1,696.0,INR,False
407-0805656-3355558,2022-04-28,Shipped,1,399.0,INR,False
171-4476834-6377911,2022-04-28,Shipped - Delivered to Buyer,1,759.0,INR,False
171-4476834-6377911,2022-04-28,Shipped - Delivered to Buyer,1,788.0,INR,False
403-4367585-6437918,2022-04-28,Shipped - Delivered to Buyer,1,999.0,INR,False
407-8611776-7216356,2022-04-28,Shipped - Returned to Seller,1,318.0,INR,False
406-5092285-9522713,2022-04-28,Shipped,1,368.0,INR,False
404-8286140-4504316,2022-04-28,Shipped,1,1146.0,INR,False
408-8019500-4688352,2022-04-28,Shipped,1,817.0,INR,False
404-5521489-9873928,2022-04-28,Shipped,1,362.0,INR,False
406-3351689-9041932,2022-04-28,Shipped,1,487.0,INR,False
171-5961123-5031518,2022-04-28,Shipped,1,665.0,INR,False
403-0611327-5153140,2022-04-28,Shipped,1,635.0,INR,False
406-6263941-2252334,2022-04-28,Shipped,1,763.0,INR,False
171-1979104-0682715,2022-04-28,Shipped,1,635.0,INR,False
402-0291265-8497969,2022-04-28,Cancelled,0,313.33,INR,False
405-4224160-5406744,2022-04-28,Cancelled,0,568.57,INR,False
171-7718922-7643545,2022-04-28,Shipped,1,939.0,INR,False
404-5077872-7569968,2022-04-28,Shipped,1,859.0,INR,False
405-6127335-8537150,2022-04-28,Shipped,1,549.0,INR,False
405-5072638-5053100,2022-04-28,Shipped - Delivered to Buyer,1,499.0,INR,False
405-5072638-5053100,2022-04-28,Shipped - Delivered to Buyer,1,499.0,INR,False
404-4178459-5526722,2022-04-28,Shipped - Delivered to Buyer,1,631.0,INR,False
404-4178459-5526722,2022-04-28,Shipped - Delivered to Buyer,1,631.0,INR,False
406-4525499-1553934,2022-04-28,Shipped,1,788.0,INR,False
406-2495019-0710732,2022-04-28,Shipped - Delivered to Buyer,1,449.0,INR,False
171-8813078-0005158,2022-04-28,Shipped,1,574.0,INR,False
402-3348002-0992302,2022-04-28,Shipped,1,791.0,INR,False
403-7197018-2393951,2022-04-28,Shipped,1,399.0,INR,False
402-4737370-4080349,2022-04-28,Shipped,1,788.0,INR,False
403-2103834-8122743,2022-04-28,Shipped,1,568.0,INR,False
405-3060800-7156315,2022-04-28,Shipped - Delivered to Buyer,1,999.0,INR,False
408-2745640-5705920,2022-04-28,Shipped - Returned to Seller,1,899.0,INR,False
408-6874388-5048367,2022-04-28,Shipped,1,471.0,INR,False
408-1385262-8585167,2022-04-28,Shipped,1,376.0,INR,False
402-6855872-4732347,2022-04-28,Cancelled,0,568.57,INR,False
171-9297827-9621163,2022-04-28,Shipped,1,579.0,INR,False
403-3826563-4426765,2022-04-28,Shipped,1,435.0,INR,False
407-7298991-4244331,2022-04-28,Shipped - Returned to Seller,1,545.0,INR,False
171-3066033-2204314,2022-04-28,Cancelled,0,393.33,INR,False
405-4410132-6852302,2022-04-28,Shipped,1,791.0,INR,False
171-7767248-8790748,2022-04-28,Cancelled,0,568.57,INR,False
403-8916935-6475565,2022-04-28,Shipped,1,471.0,INR,False
403-8860859-8437100,2022-04-28,Cancelled,1,788.0,INR,False
405-2837298-4973148,2022-04-28,Shipped,1,665.0,INR,False
402-6012736-9588338,2022-04-28,Shipped,1,376.0,INR,False
404-8745043-1877167,2022-04-28,Shipped,1,759.0,INR,False
403-5473821-2445127,2022-04-28,Cancelled,1,824.0,INR,False
171-4380968-9875511,2022-04-28,Shipped,1,916.0,INR,False
171-0727904-3890756,2022-04-28,Shipped,1,635.0,INR,False
403-6038820-1013151,2022-04-28,Shipped - Delivered to Buyer,1,791.0,INR,False
407-3313534-3404351,2022-04-28,Shipped,1,1338.0,INR,False
407-9441147-5889124,2022-04-28,Shipped,1,563.0,INR,False
404-3119713-3394721,2022-04-28,Shipped - Delivered to Buyer,1,1281.0,INR,False
403-4382405-4485115,2022-04-28,Shipped - Delivered to Buyer,1,791.0,INR,False
405-3228034-2732322,2022-04-28,Shipped,1,625.0,INR,False
407-1817832-8673134,2022-04-28,Shipped - Delivered to Buyer,1,759.0,INR,False
403-9115284-9361147,2022-04-28,Shipped,1,1099.0,INR,False
407-8353389-1241964,2022-04-28,Shipped - Delivered to Buyer,1,1281.0,INR,False
404-0260335-1002720,2022-04-28,Shipped - Delivered to Buyer,1,568.0,INR,False
405-2256063-1940363,2022-04-28,Shipped - Delivered to Buyer,1,364.0,INR,False
171-1204648-5887558,2022-04-28,Shipped,1,666.0,INR,False
406-0139165-7385137,2022-04-28,Shipped - Delivered to Buyer,1,825.0,INR,False
406-1053701-6542746,2022-04-28,Shipped,1,791.0,INR,False
402-8295586-2895553,2022-04-28,Shipped,1,635.0,INR,False
403-0718748-8044318,2022-04-28,Shipped - Delivered to Buyer,1,771.0,INR,False
408-9406034-0237145,2022-04-28,Shipped - Delivered to Buyer,1,995.0,INR,False
408-2444319-4678763,2022-04-28,Shipped - Delivered to Buyer,1,0.0,INR,False
407-7268457-2258745,2022-04-28,Shipped,1,788.0,INR,False
407-5940694-4157930,2022-04-28,Shipped - Delivered to Buyer,1,666.0,INR,False
403-2859783-8917924,2022-04-28,Shipped,1,1186.0,INR,False
406-0430728-5705139,2022-04-28,Cancelled,0,753.33,INR,False
408-4097217-4063555,2022-04-28,Shipped,1,455.0,INR,False
404-2690744-8845169,2022-04-28,Shipped,1,899.0,INR,False
171-9858043-4405109,2022-04-28,Shipped - Delivered to Buyer,1,696.0,INR,False
171-1585949-4069941,2022-04-28,Shipped,1,950.0,INR,False
405-3455707-4040328,2022-04-28,Shipped,1,612.0,INR,False
408-5163366-7435511,2022-04-28,Shipped,1,442.0,INR,False
408-2178332-3281104,2022-04-28,Shipped,1,788.0,INR,False
405-6988105-5835502,2022-04-28,Shipped,1,635.0,INR,False
404-9439856-0349915,2022-04-28,Shipped,1,1338.0,INR,False
171-3298139-6227543,2022-04-28,Shipped - Delivered to Buyer,1,612.0,INR,False
403-6679899-7266723,2022-04-28,Shipped,1,518.0,INR,False
405-3296680-2092303,2022-04-28,Shipped,1,771.0,INR,False
408-6148691-7042763,2022-04-28,Shipped,1,899.0,INR,False
404-3276446-1785157,2022-04-28,Shipped,1,635.0,INR,False
403-7336195-5877953,2022-04-28,Shipped - Delivered to Buyer,1,654.0,INR,False
403-8521833-8168337,2022-04-28,Shipped - Delivered to Buyer,1,635.0,INR,False
403-5129990-6638739,2022-04-28,Cancelled,0,568.57,INR,False
402-2957518-9575511,2022-04-28,Shipped - Delivered to Buyer,1,635.0,INR,False
403-6318420-7385911,2022-04-28,Cancelled,0,568.57,INR,False
402-6594458-1659525,2022-04-28,Shipped - Delivered to Buyer,1,316.0,INR,False
402-7133979-6284333,2022-04-28,Shipped,1,666.0,INR,False
408-0577260-1805964,2022-04-28,Shipped,1,885.0,INR,False
404-7682890-6502761,2022-04-28,Shipped,1,968.0,INR,False
404-4292755-4736303,2022-04-28,Shipped,1,518.0,INR,False
405-8213737-9674764,2022-04-28,Shipped,1,267.0,INR,False
406-4393128-5629912,2022-04-28,Shipped,1,518.0,INR,False
408-3104914-9490754,2022-04-28,Shipped,1,487.0,INR,False
406-1842397-6510706,2022-04-28,Shipped,1,432.0,INR,False
171-5187862-8564334,2022-04-28,Shipped,1,518.0,INR,False
404-9523950-5697151,2022-04-28,Shipped,1,771.0,INR,False
404-8540214-8125160,2022-04-28,Shipped,1,359.0,INR,False
403-6883797-3182753,2022-04-28,Shipped - Delivered to Buyer,1,666.0,INR,False
406-7365128-0756336,2022-04-28,Shipped,1,471.0,INR,False
405-7746717-3433122,2022-04-28,Shipped - Delivered to Buyer,1,1099.0,INR,False
408-6096559-3389101,2022-04-28,Shipped,1,635.0,INR,False
404-9621364-6708356,2022-04-28,Shipped,1,791.0,INR,False
407-6199504-4778758,2022-04-28,Shipped,1,297.0,INR,False
403-6512111-6497925,2022-04-28,Shipped,1,1099.0,INR,False
405-1764324-9333168,2022-04-28,Shipped,1,518.0,INR,False
408-7605245-4309903,2022-04-28,Shipped,1,442.0,INR,False
405-1919559-4711523,2022-04-28,Shipped - Delivered to Buyer,1,1186.0,INR,False
408-8050115-0779557,2022-04-28,Shipped,1,597.0,INR,False
407-2085563-2773932,2022-04-28,Shipped - Delivered to Buyer,1,399.0,INR,False
407-5605457-2782714,2022-04-28,Cancelled,1,353.0,INR,False
